CustomerID,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status
26483,17467,20191106,GGOEGAAX0104,Google Womens Short Sleeve Hero Tee,Apparel,2,18.99,9.99,Clicked
83975,17468,20190226,GGOEGAAX0104,Google Womens Short Sleeve Hero Tee,Apparel,1,18.99,9.99,Used
34931,17469,20190821,GGOEGDHQ015399,Google Ceramic Mug,Drinkware,2,12.99,9.99,Not Used
51441,17470,20190324,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,2,8.99,6.5,Not Used
98039,17471,20190131,GGOEGDHQ015399,Google Ceramic Mug,Drinkware,1,12.99,0,Not Used
19545,17472,20191109,GGOEGOLC013299,Google Small Notebook,Notebooks,2,6.99,0,Used
34050,17473,20190809,GGOEGBCR024399,Google Laptop Sleeve,Bags,2,24.99,6.5,Clicked
12260,17474,20190222,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,9.99,Not Used
30926,17475,20190817,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,199.0,9.99,Used
42406,17476,20191207,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,5.99,Not Used
63005,17477,20190102,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,12.99,Clicked
74686,17478,20190205,GGOEGBMJ013399,Google Tote Bag,Bags,1,12.99,9.99,Not Used
31632,17479,20191018,GGOEGEHQ072099,Google Sticker Pack,Lifestyle,2,2.99,6.5,Used
13617,17480,20191128,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,1,8.99,5.99,Used
31643,17481,20190529,GGOEGBMJ013399,Google Tote Bag,Bags,1,12.99,6.5,Clicked
32431,17482,20190603,GGOEGOLC013299,Google Small Notebook,Notebooks,2,6.99,5.99,Not Used
65057,17483,20191120,GGOEGHPB071610,Google Cap Black,Headgear,1,14.99,4.99,Used
66179,17484,20191031,GGOEGBRJ037299,Google Backpack,Bags,1,79.99,12.99,Clicked
91416,17485,20190607,GGOEGHPJ080110,Google Beanie,Headgear,4,16.99,0,Used
59692,17486,20190129,GGOEGETR013999,Google Yoga Mat,Lifestyle,1,29.99,0,Used
30926,17487,20191208,GGOEGHPB071610,Google Cap Black,Headgear,2,14.99,4.99,Used
63883,17488,20190314,GGOEGHPB071610,Google Cap Black,Headgear,1,14.99,7.99,Used
14207,17489,20191226,GGOEGAAX0037,Google Mens Vintage Badge Tee Black,Apparel,1,19.99,0,Not Used
44438,17490,20190822,GGOEGAAX0358,Google Hoodie Grey,Apparel,1,49.99,12.99,Used
87656,17491,20190912,GGOEGBMJ013399,Google Tote Bag,Bags,3,12.99,6.5,Not Used
92544,17492,20191214,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,9.99,Clicked
51441,17493,20190312,GGOEGEFR024199,Google Sunglasses,Lifestyle,2,9.99,7.99,Used
35995,17494,20190202,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,1,8.99,6.5,Used
60432,17495,20190709,GGOEGAAX0104,Google Womens Short Sleeve Hero Tee,Apparel,1,18.99,7.99,Used
13047,17496,20190221,GGOEGOLC013299,Google Small Notebook,Notebooks,1,6.99,6.5,Used
83385,17497,20190104,GGOEGAAX0037,Google Mens Vintage Badge Tee Black,Apparel,2,19.99,7.99,Not Used
32241,17498,20191222,GGOEGHPB071610,Google Cap Black,Headgear,1,14.99,9.99,Not Used
30926,17499,20190819,GGOEGOLC013299,Google Small Notebook,Notebooks,4,6.99,7.99,Clicked
79615,17500,20191102,GGOEGAAX0358,Google Hoodie Grey,Apparel,1,49.99,0,Clicked
40784,17501,20190628,GGOEGOLC013299,Google Small Notebook,Notebooks,1,6.99,4.99,Used
20735,17502,20190218,GGOEGETR013999,Google Yoga Mat,Lifestyle,1,29.99,6.5,Clicked
89415,17503,20190417,GGOEGDWR015799,Google Stainless Steel Bottle,Drinkware,1,23.99,12.99,Used
16590,17504,20190831,GGOEGHPB071610,Google Cap Black,Headgear,1,14.99,0,Used
46655,17505,20190706,GGOEGDWR015799,Google Stainless Steel Bottle,Drinkware,1,23.99,5.99,Clicked
23947,17506,20190821,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,7.99,Used
39831,17507,20190115,GGOEGHPB071610,Google Cap Black,Headgear,1,14.99,4.99,Clicked
73624,17508,20191031,GGOEGEHQ072099,Google Sticker Pack,Lifestyle,1,2.99,9.99,Not Used
98039,17509,20190226,GGOEGEFR024199,Google Sunglasses,Lifestyle,1,9.99,9.99,Not Used
15075,17510,20190712,GGOEGBMJ013399,Google Tote Bag,Bags,1,12.99,6.5,Used
60432,17511,20190316,GGOEGBCR024399,Google Laptop Sleeve,Bags,1,24.99,6.5,Not Used
51441,17512,20190823,GGOEGBCR024399,Google Laptop Sleeve,Bags,1,24.99,5.99,Used
28301,17513,20190307,GGOENEBB078899,Nest Protect Smoke + CO Alarm - USA,Nest-USA,1,119.0,5.99,Used
81066,17514,20190827,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,5.99,Used
10726,17515,20191106,GGOEGAAX0358,Google Hoodie Grey,Apparel,4,49.99,4.99,Clicked
28136,17516,20190428,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,3,8.99,6.5,Used
95649,17517,20190831,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,6.5,Clicked
30861,17518,20190507,GGOEGEHQ072099,Google Sticker Pack,Lifestyle,1,2.99,7.99,Used
63271,17519,20190103,GGOEGOLC013299,Google Small Notebook,Notebooks,1,6.99,6.5,Clicked
18675,17520,20190916,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,199.0,6.5,Clicked
98781,17521,20190820,GGOEGHPB071610,Google Cap Black,Headgear,1,14.99,12.99,Used
99733,17522,20190728,GGOEGBMJ013399,Google Tote Bag,Bags,1,12.99,4.99,Clicked
89997,17523,20190109,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,6.5,Clicked
15482,17524,20191026,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,199.0,4.99,Clicked
60968,17525,20190405,GGOEGETR013999,Google Yoga Mat,Lifestyle,1,29.99,9.99,Used
74789,17526,20190206,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,5.99,Not Used
82357,17527,20190519,GGOEGBCR024399,Google Laptop Sleeve,Bags,1,24.99,5.99,Clicked
64921,17528,20190921,GGOEGEFR024199,Google Sunglasses,Lifestyle,1,9.99,5.99,Not Used
40512,17529,20190121,GGOEGEHQ072099,Google Sticker Pack,Lifestyle,1,2.99,7.99,Clicked
44438,17530,20191015,GGOEGBMJ013399,Google Tote Bag,Bags,5,12.99,4.99,Clicked
86503,17531,20191129,GGOEGHPB071610,Google Cap Black,Headgear,2,14.99,12.99,Used
96673,17532,20190630,GGOEGDHC018299,Google Travel Tumbler,Drinkware,2,18.99,5.99,Used
51114,17533,20190710,GGOEGEHQ072099,Google Sticker Pack,Lifestyle,1,2.99,7.99,Used
98781,17534,20191230,GGOEGDHQ015399,Google Ceramic Mug,Drinkware,2,12.99,12.99,Clicked
65444,17535,20190203,GGOEGBRJ037299,Google Backpack,Bags,1,79.99,6.5,Used
48752,17536,20190209,GGOEGDHC074099,Google Pen White,Office,1,1.5,9.99,Used
83385,17537,20190319,GGOEGBCR024399,Google Laptop Sleeve,Bags,4,24.99,0,Not Used
16590,17538,20191216,GGOEGAAX0104,Google Womens Short Sleeve Hero Tee,Apparel,1,18.99,6.5,Clicked
32241,17539,20190111,GGOEGDWR015799,Google Stainless Steel Bottle,Drinkware,1,23.99,12.99,Used
97782,17540,20191127,GGOEGEHQ072099,Google Sticker Pack,Lifestyle,1,2.99,9.99,Clicked
74042,17541,20190906,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,4.99,Not Used
44973,17542,20190514,GGOEGBRJ037299,Google Backpack,Bags,1,79.99,5.99,Used
96706,17543,20190630,GGOEGDHQ015399,Google Ceramic Mug,Drinkware,4,12.99,7.99,Used
98781,17544,20191002,GGOEGDWR015799,Google Stainless Steel Bottle,Drinkware,5,23.99,12.99,Clicked
42406,17545,20191208,GGOEGAAX0037,Google Mens Vintage Badge Tee Black,Apparel,1,19.99,0,Not Used
15383,17546,20190306,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,4.99,Clicked
36071,17547,20190118,GGOEGEHQ072099,Google Sticker Pack,Lifestyle,1,2.99,6.5,Clicked
63271,17548,20191001,GGOEGDWR015799,Google Stainless Steel Bottle,Drinkware,4,23.99,6.5,Not Used
84593,17549,20190316,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,9.99,Clicked
95215,17550,20190619,GGOEGDHQ015399,Google Ceramic Mug,Drinkware,3,12.99,12.99,Clicked
30379,17551,20190317,GGOEGHPJ080110,Google Beanie,Headgear,2,16.99,9.99,Not Used
35313,17552,20190313,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,1,8.99,7.99,Used
20155,17553,20190702,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,1,8.99,9.99,Used
35313,17554,20190927,GGOEGBRJ037299,Google Backpack,Bags,1,79.99,0,Clicked
64496,17555,20191213,GGOEGOLC014299,Google Leather Journal,Office,1,19.99,6.5,Not Used
53540,17556,20191106,GGOENEBB078899,Nest Protect Smoke + CO Alarm - USA,Nest-USA,1,119.0,4.99,Clicked
20500,17557,20190709,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,5.99,Not Used
83385,17558,20190817,GGOEGDHC074099,Google Pen White,Office,2,1.5,6.5,Clicked
83385,17559,20190815,GGOEGDWR015799,Google Stainless Steel Bottle,Drinkware,3,23.99,6.5,Clicked
51441,17560,20190313,GGOEGDHC074099,Google Pen White,Office,1,1.5,6.5,Clicked
83385,17561,20190203,GGOEGOLC013299,Google Small Notebook,Notebooks,1,6.99,9.99,Not Used
48890,17562,20190331,GGOEGHPB071610,Google Cap Black,Headgear,1,14.99,12.99,Not Used
79615,17563,20191011,GGOEGHPB071610,Google Cap Black,Headgear,3,14.99,5.99,Clicked
19880,17564,20190910,GGOEGHPB071610,Google Cap Black,Headgear,1,14.99,0,Used
41571,17565,20190603,GGOEGHPB071610,Google Cap Black,Headgear,2,14.99,5.99,Not Used
40512,17566,20190909,GGOEGBMJ013399,Google Tote Bag,Bags,1,12.99,5.99,Not Used
60968,17567,20191103,GGOEGETR013999,Google Yoga Mat,Lifestyle,1,29.99,6.5,Not Used
23434,17568,20191218,GGOEGHPB071610,Google Cap Black,Headgear,1,14.99,9.99,Clicked
98781,17569,20190513,GGOEGAAX0358,Google Hoodie Grey,Apparel,1,49.99,5.99,Not Used
80008,17570,20190311,GGOEGEFR024199,Google Sunglasses,Lifestyle,1,9.99,5.99,Not Used
66346,17571,20190702,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,199.0,9.99,Used
86503,17572,20190410,GGOEGAAX0037,Google Mens Vintage Badge Tee Black,Apparel,1,19.99,4.99,Clicked
14207,17573,20190611,GGOEGDHQ015399,Google Ceramic Mug,Drinkware,2,12.99,9.99,Not Used
54942,17574,20191001,GGOEGEFR024199,Google Sunglasses,Lifestyle,1,9.99,7.99,Not Used
10942,17575,20190906,GGOEGOLC014599,Google Large Notebook,Notebooks,4,11.99,4.99,Used
24168,17576,20190321,GGOEGBMJ013399,Google Tote Bag,Bags,2,12.99,7.99,Clicked
99192,17577,20190927,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,1,8.99,0,Used
39831,17578,20190109,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,5.99,Used
57447,17579,20191102,GGOEGEFR024199,Google Sunglasses,Lifestyle,2,9.99,0,Clicked
24371,17580,20190424,GGOEGAAX0358,Google Hoodie Grey,Apparel,1,49.99,4.99,Not Used
56566,17581,20190418,GGOEGAAX0037,Google Mens Vintage Badge Tee Black,Apparel,1,19.99,12.99,Used
20735,17582,20190110,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,0,Used
96673,17583,20190920,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,199.0,5.99,Used
54020,17584,20190604,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,7.99,Used
89997,17585,20190413,GGOEGAAX0358,Google Hoodie Grey,Apparel,1,49.99,0,Used
12560,17586,20190523,GGOEGEHQ072099,Google Sticker Pack,Lifestyle,1,2.99,7.99,Clicked
40784,17587,20190504,GGOEGDHC074099,Google Pen White,Office,3,1.5,12.99,Used
13047,17588,20190422,GGOEGBRJ037299,Google Backpack,Bags,1,79.99,12.99,Clicked
35995,17589,20190220,GGOEGBCR024399,Google Laptop Sleeve,Bags,3,24.99,6.5,Not Used
81200,17590,20191029,GGOEGAAX0104,Google Womens Short Sleeve Hero Tee,Apparel,2,18.99,0,Used
46655,17591,20190714,GGOEGOLC013299,Google Small Notebook,Notebooks,1,6.99,6.5,Used
77715,17592,20190610,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,1,8.99,4.99,Not Used
97410,17593,20190704,GGOEGDHC018299,Google Travel Tumbler,Drinkware,2,18.99,0,Not Used
89415,17594,20190301,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,9.99,Not Used
31643,17595,20190816,GGOEGBCR024399,Google Laptop Sleeve,Bags,1,24.99,12.99,Not Used
12671,17596,20190205,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,9.99,Not Used
57447,17597,20190223,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,9.99,Used
74042,17598,20190315,GGOEGOLC014599,Google Large Notebook,Notebooks,2,11.99,0,Clicked
74686,17599,20190203,GGOEGEFR024199,Google Sunglasses,Lifestyle,1,9.99,7.99,Not Used
28136,17600,20190430,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,9.99,Clicked
19171,17601,20190520,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,7.99,Not Used
54473,17602,20190919,GGOEGDWR015799,Google Stainless Steel Bottle,Drinkware,2,23.99,0,Used
18675,17603,20190908,GGOEGHPB071610,Google Cap Black,Headgear,2,14.99,4.99,Used
64496,17604,20190128,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,2,8.99,4.99,Not Used
46655,17605,20191214,GGOEGEFR024199,Google Sunglasses,Lifestyle,1,9.99,7.99,Used
26334,17606,20190209,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,9.99,Not Used
92544,17607,20190916,GGOEGDHC018299,Google Travel Tumbler,Drinkware,1,18.99,12.99,Clicked
19099,17608,20190110,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,199.0,0,Not Used
33053,17609,20190611,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,0,Used
18907,17610,20191204,GGOEGDHC018299,Google Travel Tumbler,Drinkware,1,18.99,6.5,Used
10726,17611,20190719,GGOEGHPB071610,Google Cap Black,Headgear,1,14.99,6.5,Clicked
82357,17612,20191217,GGOEGHPJ080110,Google Beanie,Headgear,1,16.99,4.99,Clicked
72070,17613,20190720,GGOEGDHQ015399,Google Ceramic Mug,Drinkware,1,12.99,6.5,Clicked
24371,17614,20190630,GGOEGDHQ015399,Google Ceramic Mug,Drinkware,1,12.99,7.99,Used
37938,17615,20190707,GGOEGETR013999,Google Yoga Mat,Lifestyle,1,29.99,12.99,Clicked
47353,17616,20190714,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,1,8.99,5.99,Not Used
32431,17617,20190129,GGOEGBMJ013399,Google Tote Bag,Bags,1,12.99,5.99,Clicked
42092,17618,20191219,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,1,8.99,4.99,Used
66346,17619,20190616,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,199.0,6.5,Clicked
15209,17620,20190804,GGOEGDWR015799,Google Stainless Steel Bottle,Drinkware,2,23.99,7.99,Used
18675,17621,20190713,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,12.99,Not Used
91416,17622,20191220,GGOEGBRJ037299,Google Backpack,Bags,1,79.99,12.99,Clicked
80008,17623,20190327,GGOEGDHQ015399,Google Ceramic Mug,Drinkware,4,12.99,4.99,Not Used
82420,17624,20190208,GGOEGBRJ037299,Google Backpack,Bags,1,79.99,5.99,Clicked
91416,17625,20190426,GGOEGOLC014299,Google Leather Journal,Office,3,19.99,0,Clicked
39451,17626,20190520,GGOEGOLC014299,Google Leather Journal,Office,3,19.99,6.5,Not Used
30866,17627,20190627,GGOEGOLC014299,Google Leather Journal,Office,3,19.99,7.99,Not Used
66346,17628,20191206,GGOEGEFR024199,Google Sunglasses,Lifestyle,1,9.99,5.99,Clicked
42406,17629,20190821,GGOEGAAX0037,Google Mens Vintage Badge Tee Black,Apparel,2,19.99,7.99,Used
16630,17630,20190913,GGOEGBCR024399,Google Laptop Sleeve,Bags,4,24.99,9.99,Not Used
44973,17631,20191123,GGOEGOLC013299,Google Small Notebook,Notebooks,1,6.99,5.99,Not Used
42706,17632,20190504,GGOEGAAX0358,Google Hoodie Grey,Apparel,2,49.99,5.99,Not Used
65444,17633,20190613,GGOEGOLC014299,Google Leather Journal,Office,1,19.99,6.5,Not Used
22704,17634,20191127,GGOEGAAX0104,Google Womens Short Sleeve Hero Tee,Apparel,2,18.99,4.99,Not Used
86099,17635,20190228,GGOEGAAX0037,Google Mens Vintage Badge Tee Black,Apparel,1,19.99,12.99,Not Used
23947,17636,20190906,GGOEGOLC014599,Google Large Notebook,Notebooks,2,11.99,0,Used
20735,17637,20190520,GGOEGAAX0037,Google Mens Vintage Badge Tee Black,Apparel,1,19.99,12.99,Not Used
14165,17638,20191009,GGOEGAAX0358,Google Hoodie Grey,Apparel,3,49.99,9.99,Not Used
15229,17639,20190129,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,2,8.99,12.99,Used
71993,17640,20190706,GGOEGOAQ012899,Google Spiral Notebook and Pen Set,Office,4,8.99,9.99,Used
54473,17641,20190227,GGOEGOLC014299,Google Leather Journal,Office,2,19.99,7.99,Clicked
61876,17642,20190912,GGOEGDHC074099,Google Pen White,Office,1,1.5,12.99,Not Used
94259,17643,20191027,GGOEGOLC013299,Google Small Notebook,Notebooks,4,6.99,4.99,Used
82357,17644,20190331,GGOEGBRJ037299,Google Backpack,Bags,1,79.99,5.99,Clicked
33206,17645,20190909,GGOEGETR013999,Google Yoga Mat,Lifestyle,4,29.99,5.99,Clicked
25157,17646,20190901,GGOEGBRJ037299,Google Backpack,Bags,3,79.99,4.99,Not Used
42177,17647,20190708,GGOEGDWR015799,Google Stainless Steel Bottle,Drinkware,2,23.99,7.99,Used
54473,17648,20191206,GGOENEBB078899,Nest Protect Smoke + CO Alarm - USA,Nest-USA,4,119.0,9.99,Used
89415,17649,20191010,GGOEGOLC014599,Google Large Notebook,Notebooks,2,11.99,9.99,Not Used
79615,17650,20190304,GGOEGBRJ037299,Google Backpack,Bags,1,79.99,6.5,Not Used
31632,17651,20190216,GGOEGBRJ037299,Google Backpack,Bags,1,79.99,4.99,Not Used
51114,17652,20190612,GGOEGOLC013299,Google Small Notebook,Notebooks,1,6.99,0,Not Used
36071,17653,20190731,GGOEGETR013999,Google Yoga Mat,Lifestyle,1,29.99,12.99,Used
33086,17654,20191224,GGOEGDHC018299,Google Travel Tumbler,Drinkware,1,18.99,6.5,Clicked
66179,17655,20191008,GGOEGEHQ072099,Google Sticker Pack,Lifestyle,2,2.99,12.99,Used
17850,17656,20191125,GGOEGAAX0358,Google Hoodie Grey,Apparel,1,49.99,9.99,Used
28301,17657,20190725,GGOEGBCR024399,Google Laptop Sleeve,Bags,1,24.99,7.99,Used
77715,17658,20190322,GGOEGBCR024399,Google Laptop Sleeve,Bags,2,24.99,12.99,Clicked
60432,17659,20190308,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,12.99,Clicked
80686,17660,20190514,GGOEGAAX0358,Google Hoodie Grey,Apparel,1,49.99,5.99,Not Used
77391,17661,20190213,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,6.5,Clicked
59735,17662,20190111,GGOENEBB078899,Nest Protect Smoke + CO Alarm - USA,Nest-USA,2,119.0,9.99,Used
82420,17663,20190825,GGOEGBRJ037299,Google Backpack,Bags,2,79.99,4.99,Used
76162,17664,20191113,GGOEGOLC014599,Google Large Notebook,Notebooks,1,11.99,5.99,Used
12671,17665,20190302,GGOENEBB078899,Nest Protect Smoke + CO Alarm - USA,Nest-USA,1,119.0,12.99,Not Used
65444,17666,20190911,GGOEGDHC074099,Google Pen White,Office,2,1.5,4.99,Not Used
10942,17667,20190911,GGOEGOLC013299,Google Small Notebook,Notebooks,1,6.99,4.99,Clicked
95181,17668,20190525,GGOEGBRJ037299,Google Backpack,Bags,1,79.99,12.99,Used
20155,17669,20190529,GGOEGDWR015799,Google Stainless Steel Bottle,Drinkware,2,23.99,4.99,Not Used
98781,17670,20191217,GGOEGHPB071610,Google Cap Black,Headgear,1,14.99,4.99,Not Used
30028,17671,20190723,GGOEGBCR024399,Google Laptop Sleeve,Bags,1,24.99,6.5,Clicked
71993,17672,20190512,GGOEGDHC074099,Google Pen White,Office,1,1.5,0,Not Used
15383,17673,20190830,GGOEGETR013999,Google Yoga Mat,Lifestyle,4,29.99,12.99,Clicked
29536,17674,20190124,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,199.0,6.5,Not Used
92149,17675,20191210,GGOEGEFR024199,Google Sunglasses,Lifestyle,4,9.99,7.99,Used
99192,17676,20190402,GGOEGDWR015799,Google Stainless Steel Bottle,Drinkware,1,23.99,5.99,Not Used
44438,17677,20190215,GGOEGETR013999,Google Yoga Mat,Lifestyle,1,29.99,4.99,Not Used
89997,17678,20190610,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,12.99,Not Used
46655,17679,20190704,GGOEGOLC014599,Google Large Notebook,Notebooks,4,11.99,5.99,Clicked
26334,17680,20190516,GGOEGEHQ072099,Google Sticker Pack,Lifestyle,3,2.99,5.99,Clicked
